EpochMs,Time_s,SampleIndex,PackNum,Marker,O1_V,O2_V,T3_V,T4_V
1764710872082,0.396000,99,49,0,0.1724282955439525,0.07954528765229002,0.1787820613690008,0.1838136518608588
1764710872086,0.400000,100,50,0,0.16383797057911928,0.046654173521207355,0.16844384045013472,0.14161962663614908
1764710872090,0.404000,101,50,0,0.15916877667310397,0.03415416160026703,0.1560788689411821,0.12911961471520875
1764710872094,0.408000,102,51,0,0.15236296879097824,0.006822974036191975,0.144844956250149,0.08789070881911165
1764710872098,0.412000,103,51,0,0.1398629568700379,-0.0008773812078296736,0.13659032496483323,0.07539069689817134
1764710872102,0.416000,104,52,0,0.07606628042820018,0.000498581408101471,0.12557919080657082,0.053956655460982765
1764710872106,0.420000,105,52,0,0.06356626850725985,0.0004699711513244165,0.1130791788856305,0.04734463438476027
1764710872110,0.424000,106,53,0,-0.12660000476837613,-0.00370102281667978,0.08649872445938536,0.04635777126099707
1764710872114,0.428000,107,53,0,-0.13910001668931646,-0.016201034737620103,0.07399871253844503,0.052558949049901056
1764710872118,0.432000,108,54,0,-0.35239558448370406,-0.13875020861645568,0.051676608730896696,0.053069737500894075
1764710872122,0.436000,109,54,0,-0.3648955964046444,-0.151250220537396,0.039176596809956374,0.040569725579953746
1764710872126,0.440000,110,55,0,-0.4,-0.2800944138473643,0.02617952936127602,0.02332804043582958
1764710872130,0.444000,111,55,0,-0.4,-0.29259442576830463,0.013679517440335694,0.01713144028800992
1764710872134,0.448000,112,56,0,-0.4,-0.40000038147009037,-0.0029964475597835157,0.024790215292182248
1764710872138,0.452000,113,56,0,-0.39141425267625113,-0.40000038147009037,-0.009716043201487733,0.028446987578380184
1764710872142,0.456000,114,57,0,-0.36566349569654055,-0.40000038147009037,-0.013647092482655032,0.031987792957108456
1764710872146,0.460000,115,57,0,-0.3531638652456906,-0.40000038147009037,-0.015131774074338983,0.036642109529599697
1764710872150,0.464000,116,58,0,-0.2977229096631142,-0.40000038147009037,-0.014995589252080204,0.04469303578666285
1764710872154,0.468000,117,58,0,-0.28522327921226426,-0.40000038147009037,-0.013605512242805713,0.052263691199961854
1764710872158,0.472000,118,59,0,-0.22840292778294352,-0.40000038147009037,-0.009643945354409557,0.06475721812936605
1764710872162,0.476000,119,59,0,-0.21590329733209357,-0.40000038147009037,-0.004430393629449491,0.07574279379157428
1764710872166,0.480000,120,60,0,-0.15969100922680782,-0.3684196170993968,-0.001317979162196314,0.08668526333357175
1764710872170,0.484000,121,60,0,-0.14719137877595787,-0.35591998664854685,0.00120048637436521,0.09436654507307536
1764710872174,0.488000,122,61,0,-0.1046643301623632,-0.23513511193762965,0.0030567198340605106,0.09640664711632453
1764710872178,0.492000,123,61,0,-0.09216469971151324,-0.2226354814867797,0.005367284171375438,0.09923410342607825
1764710872182,0.496000,124,62,0,-0.061867200724793174,-0.08751419783992562,0.00812493145459314,0.10258112199890328
