EpochMs,Time_s,SampleIndex,PackNum,Marker,O1_V,O2_V,T3_V,T4_V
1764711860150,0.000000,0,0,0,-0.005992513649476671,-0.16776634956965406,0.09749269246358153,0.4
1764711860154,0.004000,1,0,0,-0.018492525570416994,-0.18026636149059438,0.10999232291443149,0.38749998807905967
1764711860158,0.008000,2,1,0,-0.003290179529361276,-0.16859490260591756,0.09939699115466229,0.4
1764711860162,0.012000,3,1,0,-0.0036762272608063325,-0.17036530529528168,0.0993657106072527,0.4
1764711860166,0.016000,4,2,0,0.00020103473762010348,-0.16634613642324106,0.10042276422764228,0.4
1764711860170,0.020000,5,2,0,0.005998235700832082,-0.1600389099492168,0.10006303793243211,0.4
1764711860174,0.024000,6,3,0,0.007679374389051808,-0.15769935388503445,0.09930963450396968,0.4
1764711860178,0.028000,7,3,0,0.005374532103092292,-0.15753494027608897,0.09780854969840021,0.4
1764711860182,0.032000,8,4,0,0.007639701499654293,-0.15181136304031662,0.0964867558353003,0.4
1764711860186,0.036000,9,4,0,0.012491619578952388,-0.14330381708509168,0.09556359821662733,0.4
1764711860190,0.040000,10,5,0,0.012902844336361253,-0.13966802565386358,0.09433640893593687,0.4
1764711860194,0.044000,11,5,0,0.010827647044798895,-0.13802465250458956,0.09334229788045681,0.4
1764711860198,0.048000,12,6,0,0.011085139355792386,-0.1330842333643278,0.09286011968624085,0.39837455594497295
1764711860202,0.052000,13,6,0,0.01411744510406981,-0.1255570655413299,0.09253205540853063,0.3904159454497771
1764711860206,0.056000,14,7,0,0.014785399232291444,-0.12112896073242257,0.09215478148916387,0.38192213241780515
1764711860210,0.060000,15,7,0,0.012297832773049138,-0.12023593925088812,0.09181107693774886,0.37311475097155666
1764711860214,0.064000,16,8,0,0.0115230670195265,-0.11686946570345469,0.09163598216627328,0.3646423002646449
1764711860218,0.068000,17,8,0,0.01213570798464583,-0.11235629306439693,0.09119118804091267,0.35447764823689293
1764711860222,0.072000,18,9,0,0.013513196480938417,-0.10842409937295854,0.09126290441790048,0.344526619459743
1764711860226,0.076000,19,9,0,0.012181865865579478,-0.10870753165009656,0.09136246811148464,0.3339289988794316
1764711860230,0.080000,20,10,0,0.009888849152421143,-0.10936060844479413,0.09123963474238848,0.3220042438547553
1764711860234,0.084000,21,10,0,0.011468135326514556,-0.10545473618959064,0.09114884486088264,0.31067000452995736
1764711860238,0.088000,22,11,0,0.013699735355124813,-0.10172395870586272,0.09114922633097298,0.2999129294518752
1764711860242,0.092000,23,11,0,0.011914073862146246,-0.10245332951863244,0.09105538468874425,0.28907689006508835
1764711860246,0.096000,24,12,0,0.007445151753570322,-0.1048916863362182,0.09044770283479961,0.2775767112509835
1764711860250,0.100000,25,12,0,0.008844002574923111,-0.1010403643039363,0.0904488472450707,0.26843592494575974
1764711860254,0.104000,26,13,0,0.011170207185942827,-0.0974415754714732,0.09048546837374533,0.25990510931502275
1764711860258,0.108000,27,13,0,0.009419259471187087,-0.09897317788427151,0.09010666857401713,0.2512808335121475
1764711860262,0.112000,28,14,0,0.006533438237608183,-0.10138597620580311,0.08961075745654817,0.2433317597692106
1764711860266,0.116000,29,14,0,0.0076644970555277405,-0.0992463104689698,0.08930176668335599,0.23636687885940444
1764711860270,0.120000,30,15,0,0.010976801850129938,-0.09555367999427795,0.0891083613475431,0.22981284123691678
1764711860274,0.124000,31,15,0,0.009291085520825883,-0.0968140571728298,0.08833397706411082,0.2218912333404859
1764711860278,0.128000,32,16,0,0.007037360226974704,-0.09805154614596,0.08772476932980473,0.21499730586748683
1764711860282,0.132000,33,16,0,0.0077251507998950955,-0.09537210023126624,0.08718575209212504,0.2085908971699688
1764711860286,0.136000,34,17,0,0.00969277352597573,-0.09141701833440621,0.0863526214147772,0.20154285578046396
1764711860290,0.140000,35,17,0,0.009998712538445033,-0.08959816894356627,0.08542641203538136,0.1947870204801755
1764711860294,0.144000,36,18,0,0.007326133085377775,-0.09047936485229956,0.08419845981451017,0.18780039577521876
1764711860298,0.148000,37,18,0,0.006137090813723387,-0.08878258589037503,0.08283661159192238,0.18112428772381567
1764711860302,0.152000,38,19,0,0.007912071144171853,-0.08406532675297428,0.08151214743818992,0.17506310945807405
1764711860306,0.156000,39,19,0,0.00854454855398994,-0.08147361895906349,0.07988670338316287,0.1691285792623322
1764711860310,0.160000,40,20,0,0.005720144004959111,-0.08226097322556804,0.07768485802160074,0.16299034403833776
1764711860314,0.164000,41,20,0,0.0029438046873137354,-0.0820339985218034,0.0752686264692559,0.15629401807214555
1764711860318,0.168000,42,21,0,0.0048839615668883965,-0.07715728488663186,0.0731480342369406,0.1505223756049877
1764711860322,0.172000,43,21,0,0.005999380111103164,-0.07405364423145698,0.07061469136685503,0.1444604343990654
1764711860326,0.176000,44,22,0,0.002581408101471044,-0.07552573731015903,0.0673493073933672,0.1373082516748921
1764711860330,0.180000,45,22,0,-0.0007556922490046015,-0.07587401950265837,0.06370207185942828,0.13017666833559832
1764711860334,0.184000,46,23,0,0.00040664711632453567,-0.07177893808263595,0.05970655413299001,0.12378170374079107
1764711860338,0.188000,47,23,0,0.0019546527430083687,-0.06801306535059486,0.05506787783420356,0.1172890828028515
1764711860342,0.192000,48,24,0,-0.002650072717735975,-0.07042243044131322,0.049044465107407675,0.10757494695181556
1764711860346,0.196000,49,24,0,-0.006373602269747038,-0.07117621533986601,0.042589991178504163,0.0975754714731898
1764711860350,0.200000,50,25,0,-0.005684285816465203,-0.06755568271225235,0.03518680113487352,0.08670548124836087
1764711860354,0.204000,51,25,0,-0.005245213742460005,-0.06478010633478769,0.026583124716877668,0.07420546932742055
1764711860358,0.208000,52,26,0,-0.008963784183296379,-0.06618582361776697,0.016605011563312115,0.05756269222516272
1764711860362,0.212000,53,26,0,-0.013389981641751902,-0.06815230193357652,0.005427174975562073,0.0450626803042224
1764711860366,0.216000,54,27,0,-0.014717879026297594,-0.06715285029683142,-0.0067462985480294686,0.022690985384927163
1764711860370,0.220000,55,27,0,-0.016295639320029566,-0.0672657654435782,-0.019246310468969793,0.01019097346398684
1764711860374,0.224000,56,28,0,-0.019209689340295162,-0.07059142169134301,-0.03240969887704742,-0.025052666714350427
1764711860378,0.228000,57,28,0,-0.024772286197935294,-0.077103497603891,-0.044909710797987744,-0.03755267863529075
1764711860382,0.232000,58,29,0,-0.028329113320458718,-0.08177726915099064,-0.05873113511193763,-0.09385575662208236
1764711860386,0.236000,59,29,0,-0.028427532603771788,-0.08454521612664807,-0.07123114703287796,-0.10635576854302267
1764711860390,0.240000,60,30,0,-0.030481749040364305,-0.09197701642705577,-0.08747605083088954,-0.1915105738740672
1764711860394,0.244000,61,30,0,-0.035221514913096344,-0.10354357103688339,-0.09997606275182987,-0.20401058579500753
1764711860398,0.248000,62,31,0,-0.040541878263357416,-0.11546107812984288,-0.11842166750113249,-0.3456061798154639
1764711860402,0.252000,63,31,0,-0.04018863695968338,-0.12381145840783922,-0.1309216794220728,-0.3581061917364042
