CaptureTimeUnixMs;CalcXEccDeg;CalcYEccDeg;Valid;GazeForwardX;GazeForwardY;GazeForwardZ;StimulusId
1764709992301;2.9561;-0.5367;VALID;0.051568;-0.009355;0.998626;still-images-phyiscs180
1764709992306;3.9304;-0.4601;VALID;0.068542;-0.008012;0.997616;still-images-phyiscs180
1764709992311;3.8764;-0.5679;VALID;0.067601;-0.009889;0.997663;still-images-phyiscs180
1764709992316;4.3493;-0.6665;VALID;0.075832;-0.011600;0.997053;still-images-phyiscs180
1764709992321;4.6767;-0.5045;VALID;0.081531;-0.008776;0.996632;still-images-phyiscs180
1764709992326;4.8909;-0.6445;VALID;0.085253;-0.011208;0.996296;still-images-phyiscs180
1764709992331;6.0779;-0.1833;VALID;0.105880;-0.003180;0.994374;still-images-phyiscs180
1764709992336;6.0828;-0.1649;VALID;0.105965;-0.002862;0.994366;still-images-phyiscs180
1764709992341;6.1654;-0.0999;VALID;0.107398;-0.001733;0.994215;still-images-phyiscs180
1764709992346;6.1897;-0.0961;VALID;0.107821;-0.001668;0.994169;still-images-phyiscs180
1764709992351;6.1937;-0.1437;VALID;0.107890;-0.002493;0.994160;still-images-phyiscs180
1764709992356;6.1865;-0.1556;VALID;0.107764;-0.002700;0.994173;still-images-phyiscs180
1764709992361;6.1915;-0.1302;VALID;0.107851;-0.002260;0.994165;still-images-phyiscs180
1764709992366;6.2359;-0.1459;VALID;0.108622;-0.002531;0.994080;still-images-phyiscs180
1764709992371;6.2001;-0.2021;VALID;0.108000;-0.003506;0.994145;still-images-phyiscs180
1764709992376;6.1998;-0.2209;VALID;0.107995;-0.003832;0.994144;still-images-phyiscs180
1764709992381;6.2314;-0.2730;VALID;0.108543;-0.004736;0.994080;still-images-phyiscs180
1764709992386;6.2551;-0.2526;VALID;0.108955;-0.004382;0.994037;still-images-phyiscs180
1764709992391;6.2508;-0.2252;VALID;0.108880;-0.003907;0.994047;still-images-phyiscs180
1764709992396;6.1965;-0.2415;VALID;0.107938;-0.004191;0.994149;still-images-phyiscs180
1764709992401;6.1960;-0.2394;VALID;0.107928;-0.004154;0.994150;still-images-phyiscs180
1764709992406;6.1893;-0.2492;VALID;0.107813;-0.004324;0.994162;still-images-phyiscs180
1764709992411;6.1972;-0.2226;VALID;0.107949;-0.003862;0.994149;still-images-phyiscs180
1764709992416;6.1923;-0.2316;VALID;0.107866;-0.004018;0.994157;still-images-phyiscs180
1764709992421;6.1941;-0.2050;VALID;0.107896;-0.003558;0.994156;still-images-phyiscs180
1764709992426;6.1898;-0.2047;VALID;0.107821;-0.003552;0.994164;still-images-phyiscs180
1764709992431;6.1487;-0.2661;VALID;0.107109;-0.004617;0.994237;still-images-phyiscs180
1764709992436;6.1396;-0.2933;VALID;0.106950;-0.005090;0.994251;still-images-phyiscs180
1764709992441;6.1349;-0.3075;VALID;0.106868;-0.005336;0.994259;still-images-phyiscs180
1764709992446;6.1377;-0.2873;VALID;0.106918;-0.004986;0.994255;still-images-phyiscs180
1764709992451;6.1420;-0.2601;VALID;0.106991;-0.004513;0.994250;still-images-phyiscs180
1764709992456;6.1400;-0.2686;VALID;0.106956;-0.004662;0.994253;still-images-phyiscs180
1764709992461;6.1508;-0.3001;VALID;0.107143;-0.005207;0.994230;still-images-phyiscs180
1764709992466;6.1136;-0.2740;VALID;0.106498;-0.004755;0.994302;still-images-phyiscs180
1764709992471;6.0972;-0.2775;VALID;0.106215;-0.004816;0.994332;still-images-phyiscs180
1764709992476;6.1136;-0.2513;VALID;0.106500;-0.004360;0.994303;still-images-phyiscs180
1764709992481;6.1050;-0.2610;VALID;0.106350;-0.004530;0.994319;still-images-phyiscs180
1764709992486;6.1000;-0.2592;VALID;0.106264;-0.004498;0.994328;still-images-phyiscs180
1764709992491;6.0905;-0.2572;VALID;0.106098;-0.004464;0.994346;still-images-phyiscs180
1764709992496;6.0774;-0.2569;VALID;0.105871;-0.004459;0.994370;still-images-phyiscs180
1764709992501;6.0735;-0.2583;VALID;0.105804;-0.004483;0.994377;still-images-phyiscs180
1764709992506;6.0972;-0.2173;VALID;0.106215;-0.003771;0.994336;still-images-phyiscs180
1764709992511;6.0959;-0.2010;VALID;0.106193;-0.003489;0.994340;still-images-phyiscs180
1764709992516;6.0792;-0.2035;VALID;0.105902;-0.003531;0.994370;still-images-phyiscs180
1764709992521;6.0759;-0.2000;VALID;0.105846;-0.003471;0.994377;still-images-phyiscs180
1764709992526;6.0726;-0.2141;VALID;0.105788;-0.003716;0.994382;still-images-phyiscs180
1764709992531;6.0645;-0.1534;VALID;0.105648;-0.002662;0.994400;still-images-phyiscs180
1764709992536;6.0626;-0.1618;VALID;0.105615;-0.002807;0.994403;still-images-phyiscs180
1764709992541;6.0745;-0.1467;VALID;0.105822;-0.002546;0.994382;still-images-phyiscs180
1764709992546;6.0476;-0.1845;VALID;0.105353;-0.003202;0.994430;still-images-phyiscs180
1764709992551;6.0028;-0.2434;VALID;0.104575;-0.004225;0.994508;still-images-phyiscs180
1764709992556;6.0119;-0.2519;VALID;0.104735;-0.004371;0.994491;still-images-phyiscs180
1764709992561;6.0283;-0.2205;VALID;0.105018;-0.003827;0.994463;still-images-phyiscs180
1764709992566;6.0399;-0.2198;VALID;0.105221;-0.003815;0.994442;still-images-phyiscs180
1764709992571;6.0216;-0.2166;VALID;0.104903;-0.003760;0.994475;still-images-phyiscs180
1764709992576;6.0359;-0.2223;VALID;0.105151;-0.003858;0.994449;still-images-phyiscs180
1764709992581;6.0300;-0.2061;VALID;0.105048;-0.003577;0.994461;still-images-phyiscs180
1764709992586;6.0393;-0.2129;VALID;0.105210;-0.003695;0.994443;still-images-phyiscs180
1764709992591;6.0389;-0.1784;VALID;0.105203;-0.003097;0.994446;still-images-phyiscs180
1764709992596;6.0327;-0.1585;VALID;0.105096;-0.002752;0.994458;still-images-phyiscs180
1764709992601;6.0213;-0.1855;VALID;0.104897;-0.003220;0.994478;still-images-phyiscs180
1764709992606;6.0170;-0.1915;VALID;0.104824;-0.003324;0.994485;still-images-phyiscs180
1764709992611;6.0381;-0.1929;VALID;0.105190;-0.003348;0.994447;still-images-phyiscs180
1764709992616;6.0384;-0.1939;VALID;0.105194;-0.003365;0.994446;still-images-phyiscs180
1764709992621;6.0364;-0.1756;VALID;0.105159;-0.003048;0.994451;still-images-phyiscs180
1764709992626;6.0011;-0.2342;VALID;0.104547;-0.004064;0.994512;still-images-phyiscs180
1764709992631;5.9986;-0.2374;VALID;0.104503;-0.004120;0.994516;still-images-phyiscs180
1764709992636;6.0332;-0.1597;VALID;0.105104;-0.002772;0.994457;still-images-phyiscs180
1764709992641;6.0518;-0.1406;VALID;0.105427;-0.002440;0.994424;still-images-phyiscs180
1764709992646;6.0328;-0.1804;VALID;0.105097;-0.003131;0.994457;still-images-phyiscs180
1764709992651;6.0318;-0.1819;VALID;0.105080;-0.003158;0.994459;still-images-phyiscs180
1764709992656;6.0378;-0.1612;VALID;0.105184;-0.002798;0.994449;still-images-phyiscs180
1764709992661;5.9960;-0.2010;VALID;0.104459;-0.003488;0.994523;still-images-phyiscs180
1764709992666;5.9970;-0.2096;VALID;0.104476;-0.003637;0.994521;still-images-phyiscs180
1764709992671;6.0082;-0.1910;VALID;0.104670;-0.003315;0.994501;still-images-phyiscs180
1764709992676;6.0025;-0.1740;VALID;0.104572;-0.003021;0.994513;still-images-phyiscs180
1764709992681;6.0408;-0.1911;VALID;0.105236;-0.003316;0.994442;still-images-phyiscs180
1764709992686;5.9886;-0.1293;VALID;0.104330;-0.002244;0.994540;still-images-phyiscs180
1764709992691;4.2778;-0.0440;VALID;0.074593;-0.000767;0.997214;still-images-phyiscs180
1764709992696;2.8870;-0.1009;VALID;0.050366;-0.001759;0.998729;still-images-phyiscs180
1764709992701;1.9247;-0.2215;VALID;0.033585;-0.003864;0.999428;still-images-phyiscs180
1764709992706;0.7842;0.0604;VALID;0.013687;0.001054;0.999906;still-images-phyiscs180
1764709992711;-0.3701;0.1174;VALID;-0.006459;0.002050;0.999977;still-images-phyiscs180
1764709992716;-0.5785;0.0751;VALID;-0.010097;0.001310;0.999948;still-images-phyiscs180
1764709992721;-1.0489;0.1388;VALID;-0.018306;0.002423;0.999830;still-images-phyiscs180
1764709992726;-1.2389;0.1075;VALID;-0.021622;0.001876;0.999764;still-images-phyiscs180
1764709992731;-1.3414;0.1281;VALID;-0.023410;0.002236;0.999723;still-images-phyiscs180
1764709992736;-1.4434;0.1539;VALID;-0.025190;0.002685;0.999679;still-images-phyiscs180
1764709992741;-1.4566;0.1379;VALID;-0.025420;0.002405;0.999674;still-images-phyiscs180
1764709992746;-1.5060;0.1264;VALID;-0.026281;0.002205;0.999652;still-images-phyiscs180
1764709992751;-1.5232;0.1159;VALID;-0.026582;0.002022;0.999645;still-images-phyiscs180
1764709992756;-1.5428;0.1223;VALID;-0.026923;0.002133;0.999635;still-images-phyiscs180
1764709992761;-1.5747;0.1354;VALID;-0.027480;0.002362;0.999620;still-images-phyiscs180
1764709992766;-1.5984;0.1427;VALID;-0.027894;0.002489;0.999608;still-images-phyiscs180
1764709992771;-1.6323;0.1653;VALID;-0.028486;0.002883;0.999590;still-images-phyiscs180
1764709992776;-1.6337;0.1620;VALID;-0.028510;0.002826;0.999590;still-images-phyiscs180
1764709992781;-1.6341;0.1355;VALID;-0.028516;0.002363;0.999591;still-images-phyiscs180
1764709992786;-1.6863;0.1688;VALID;-0.029428;0.002945;0.999563;still-images-phyiscs180
1764709992791;-1.7187;0.1719;VALID;-0.029992;0.003000;0.999546;still-images-phyiscs180
1764709992796;-1.7387;0.1803;VALID;-0.030341;0.003146;0.999535;still-images-phyiscs180
1764709992801;-1.7493;0.1665;VALID;-0.030525;0.002904;0.999530;still-images-phyiscs180
1764709992806;-1.7726;0.1914;VALID;-0.030933;0.003339;0.999516;still-images-phyiscs180
1764709992811;-1.7708;0.1936;VALID;-0.030900;0.003377;0.999517;still-images-phyiscs180
1764709992816;-1.7743;0.1894;VALID;-0.030963;0.003304;0.999515;still-images-phyiscs180
1764709992821;-1.7796;0.1910;VALID;-0.031055;0.003333;0.999512;still-images-phyiscs180
1764709992826;-1.7936;0.2045;VALID;-0.031299;0.003567;0.999504;still-images-phyiscs180
1764709992831;-1.8069;0.2041;VALID;-0.031531;0.003560;0.999497;still-images-phyiscs180
1764709992836;-1.7139;0.1750;VALID;-0.029908;0.003053;0.999548;still-images-phyiscs180
1764709992841;-1.7865;0.1912;VALID;-0.031175;0.003335;0.999508;still-images-phyiscs180
1764709992846;-1.8144;0.2012;VALID;-0.031662;0.003509;0.999493;still-images-phyiscs180
1764709992851;-1.8251;0.2025;VALID;-0.031848;0.003532;0.999487;still-images-phyiscs180
1764709992856;-1.8495;0.2042;VALID;-0.032274;0.003563;0.999473;still-images-phyiscs180
1764709992861;-1.8720;0.1970;VALID;-0.032667;0.003437;0.999460;still-images-phyiscs180
1764709992866;-1.8783;0.1929;VALID;-0.032776;0.003366;0.999457;still-images-phyiscs180
1764709992871;-1.8849;0.1940;VALID;-0.032892;0.003384;0.999453;still-images-phyiscs180
1764709992876;-1.8858;0.2057;VALID;-0.032907;0.003589;0.999452;still-images-phyiscs180
1764709992881;-1.9014;0.2372;VALID;-0.033179;0.004138;0.999441;still-images-phyiscs180
1764709992886;-1.9074;0.2372;VALID;-0.033284;0.004138;0.999437;still-images-phyiscs180
1764709992891;-1.9068;0.2425;VALID;-0.033274;0.004230;0.999437;still-images-phyiscs180
1764709992896;-1.9012;0.2467;VALID;-0.033176;0.004303;0.999440;still-images-phyiscs180
1764709992901;-1.8909;0.2601;VALID;-0.032995;0.004538;0.999445;still-images-phyiscs180
1764709992906;-1.8801;0.2472;VALID;-0.032807;0.004312;0.999452;still-images-phyiscs180
1764709992911;-1.8747;0.2387;VALID;-0.032714;0.004163;0.999456;still-images-phyiscs180
1764709992916;-1.8686;0.2416;VALID;-0.032608;0.004214;0.999459;still-images-phyiscs180
1764709992921;-1.8724;0.2456;VALID;-0.032673;0.004284;0.999457;still-images-phyiscs180
1764709992927;-1.8672;0.2244;VALID;-0.032583;0.003915;0.999461;still-images-phyiscs180
1764709992932;-1.8574;0.2192;VALID;-0.032412;0.003824;0.999467;still-images-phyiscs180
1764709992937;-1.8603;0.2147;VALID;-0.032462;0.003744;0.999466;still-images-phyiscs180
1764709992942;-1.8527;0.2137;VALID;-0.032329;0.003727;0.999470;still-images-phyiscs180
1764709992947;-1.8510;0.2053;VALID;-0.032300;0.003581;0.999472;still-images-phyiscs180
1764709992952;-1.8469;0.1873;VALID;-0.032229;0.003268;0.999475;still-images-phyiscs180
1764709992957;-1.8515;0.1785;VALID;-0.032309;0.003114;0.999473;still-images-phyiscs180
1764709992962;-1.8627;0.1768;VALID;-0.032504;0.003085;0.999467;still-images-phyiscs180
1764709992967;-1.8640;0.1722;VALID;-0.032527;0.003003;0.999466;still-images-phyiscs180
1764709992972;-1.8719;0.1659;VALID;-0.032665;0.002894;0.999462;still-images-phyiscs180
1764709992977;-1.7595;0.1317;VALID;-0.030705;0.002297;0.999526;still-images-phyiscs180
1764709992982;-1.7691;0.1091;VALID;-0.030872;0.001904;0.999522;still-images-phyiscs180
1764709992987;-1.6980;0.1017;VALID;-0.029632;0.001774;0.999559;still-images-phyiscs180
1764709992992;-1.8007;0.1334;VALID;-0.031423;0.002328;0.999504;still-images-phyiscs180
1764709992997;-1.7193;0.1269;VALID;-0.030003;0.002213;0.999547;still-images-phyiscs180
1764709993002;-1.7215;0.1289;VALID;-0.030041;0.002249;0.999546;still-images-phyiscs180
1764709993007;-1.8083;0.1494;VALID;-0.031556;0.002605;0.999499;still-images-phyiscs180
1764709993012;-1.8346;0.1481;VALID;-0.032014;0.002584;0.999484;still-images-phyiscs180
1764709993017;-1.7455;0.1277;VALID;-0.030461;0.002227;0.999534;still-images-phyiscs180
1764709993022;-1.8012;0.1460;VALID;-0.031431;0.002546;0.999503;still-images-phyiscs180
1764709993027;-1.8194;0.1555;VALID;-0.031749;0.002713;0.999492;still-images-phyiscs180
1764709993032;-1.8288;0.1661;VALID;-0.031913;0.002898;0.999486;still-images-phyiscs180
1764709993037;-1.8426;0.1765;VALID;-0.032153;0.003079;0.999478;still-images-phyiscs180
1764709993042;-1.8527;0.1615;VALID;-0.032330;0.002817;0.999473;still-images-phyiscs180
1764709993047;-1.8480;0.1669;VALID;-0.032247;0.002912;0.999476;still-images-phyiscs180
1764709993052;-1.8476;0.1667;VALID;-0.032240;0.002908;0.999476;still-images-phyiscs180
1764709993057;-1.8433;0.1747;VALID;-0.032167;0.003047;0.999478;still-images-phyiscs180
1764709993062;-1.8450;0.1752;VALID;-0.032195;0.003056;0.999477;still-images-phyiscs180
1764709993067;-1.7388;0.1504;VALID;-0.030343;0.002623;0.999536;still-images-phyiscs180
1764709993072;-1.7233;0.1442;VALID;-0.030073;0.002515;0.999545;still-images-phyiscs180
1764709993077;-1.7896;0.1575;VALID;-0.031229;0.002748;0.999508;still-images-phyiscs180
1764709993082;-1.7920;0.1463;VALID;-0.031270;0.002553;0.999508;still-images-phyiscs180
1764709993087;-1.8098;0.1556;VALID;-0.031581;0.002714;0.999498;still-images-phyiscs180
1764709993092;-1.7156;0.1332;VALID;-0.029938;0.002324;0.999549;still-images-phyiscs180
1764709993097;-1.7903;0.1493;VALID;-0.031242;0.002604;0.999508;still-images-phyiscs180
1764709993102;-1.8049;0.1539;VALID;-0.031495;0.002684;0.999500;still-images-phyiscs180
1764709993107;-1.8171;0.1614;VALID;-0.031710;0.002815;0.999493;still-images-phyiscs180
1764709993112;-1.8199;0.1771;VALID;-0.031758;0.003089;0.999491;still-images-phyiscs180
1764709993117;-1.8299;0.1703;VALID;-0.031933;0.002971;0.999486;still-images-phyiscs180
1764709993122;-1.8210;0.1826;VALID;-0.031777;0.003186;0.999490;still-images-phyiscs180
1764709993127;-1.8205;0.1912;VALID;-0.031768;0.003335;0.999490;still-images-phyiscs180
1764709993132;-1.8005;0.2021;VALID;-0.031420;0.003526;0.999500;still-images-phyiscs180
1764709993137;-1.7943;0.2055;VALID;-0.031310;0.003585;0.999503;still-images-phyiscs180
1764709993142;-1.6707;0.1668;VALID;-0.029156;0.002910;0.999571;still-images-phyiscs180
1764709993147;-1.7068;0.2259;VALID;-0.029785;0.003942;0.999549;still-images-phyiscs180
1764709993152;-1.7125;0.2264;VALID;-0.029884;0.003950;0.999546;still-images-phyiscs180
1764709993157;-1.6352;0.2012;VALID;-0.028535;0.003511;0.999587;still-images-phyiscs180
1764709993162;-1.6984;0.2085;VALID;-0.029638;0.003638;0.999554;still-images-phyiscs180
1764709993167;-1.7121;0.2175;VALID;-0.029877;0.003794;0.999546;still-images-phyiscs180
1764709993172;-1.7199;0.2186;VALID;-0.030014;0.003814;0.999542;still-images-phyiscs180
1764709993177;-1.7158;0.2274;VALID;-0.029942;0.003966;0.999544;still-images-phyiscs180
1764709993182;-1.6191;0.1971;VALID;-0.028255;0.003438;0.999595;still-images-phyiscs180
1764709993187;-1.6772;0.1956;VALID;-0.029269;0.003413;0.999566;still-images-phyiscs180
1764709993192;-1.6769;0.2253;VALID;-0.029263;0.003931;0.999564;still-images-phyiscs180
1764709993197;-1.6859;0.2400;VALID;-0.029420;0.004187;0.999558;still-images-phyiscs180
1764709993202;-1.6946;0.2654;VALID;-0.029572;0.004629;0.999552;still-images-phyiscs180
1764709993207;-1.6968;0.2640;VALID;-0.029610;0.004605;0.999551;still-images-phyiscs180
1764709993212;-1.5894;0.2202;VALID;-0.027736;0.003842;0.999608;still-images-phyiscs180
1764709993217;-1.6395;0.2486;VALID;-0.028610;0.004338;0.999581;still-images-phyiscs180
1764709993222;-1.6558;0.2483;VALID;-0.028894;0.004332;0.999573;still-images-phyiscs180
1764709993227;-1.6535;0.2729;VALID;-0.028855;0.004762;0.999572;still-images-phyiscs180
1764709993232;-1.5419;0.2518;VALID;-0.026908;0.004393;0.999628;still-images-phyiscs180
1764709993237;-1.5367;0.2583;VALID;-0.026817;0.004507;0.999630;still-images-phyiscs180
1764709993242;-1.5388;0.2596;VALID;-0.026853;0.004530;0.999629;still-images-phyiscs180
1764709993247;-1.5280;0.2595;VALID;-0.026666;0.004527;0.999634;still-images-phyiscs180
1764709993252;-1.5855;0.3045;VALID;-0.027667;0.005313;0.999603;still-images-phyiscs180
1764709993257;-1.5861;0.2987;VALID;-0.027678;0.005211;0.999603;still-images-phyiscs180
1764709993262;-1.5081;0.2800;VALID;-0.026318;0.004884;0.999642;still-images-phyiscs180
1764709993267;-1.5772;0.3031;VALID;-0.027523;0.005288;0.999607;still-images-phyiscs180
1764709993272;-1.6111;0.3424;VALID;-0.028115;0.005973;0.999587;still-images-phyiscs180
1764709993277;-1.5608;0.2828;VALID;-0.027238;0.004934;0.999617;still-images-phyiscs180
1764709993282;-1.6376;0.2775;VALID;-0.028577;0.004841;0.999580;still-images-phyiscs180
1764709993287;-1.6708;0.2727;VALID;-0.029157;0.004757;0.999564;still-images-phyiscs180
1764709993292;-1.6748;0.3049;VALID;-0.029226;0.005320;0.999559;still-images-phyiscs180
1764709993297;-1.6766;0.3195;VALID;-0.029258;0.005573;0.999556;still-images-phyiscs180
1764709993302;-1.5773;0.3132;VALID;-0.027525;0.005464;0.999606;still-images-phyiscs180
1764709993307;-1.6933;0.4277;VALID;-0.029549;0.007461;0.999536;still-images-phyiscs180
1764709993312;-1.7119;0.4318;VALID;-0.029873;0.007532;0.999525;still-images-phyiscs180
1764709993317;-1.6981;0.4899;VALID;-0.029632;0.008547;0.999524;still-images-phyiscs180
1764709993322;-1.7158;0.4618;VALID;-0.029942;0.008057;0.999519;still-images-phyiscs180
1764709993327;-1.6056;0.4421;VALID;-0.028018;0.007713;0.999578;still-images-phyiscs180
1764709993332;-1.5810;0.4644;VALID;-0.027589;0.008102;0.999587;still-images-phyiscs180
1764709993337;-1.6599;0.4921;VALID;-0.028966;0.008584;0.999544;still-images-phyiscs180
1764709993342;-1.6725;0.5052;VALID;-0.029185;0.008814;0.999535;still-images-phyiscs180
1764709993347;-1.6618;0.4551;VALID;-0.028999;0.007940;0.999548;still-images-phyiscs180
1764709993352;-1.6638;0.4531;VALID;-0.029035;0.007905;0.999547;still-images-phyiscs180
1764709993357;-1.5649;0.4285;VALID;-0.027308;0.007475;0.999599;still-images-phyiscs180
1764709993362;-1.5652;0.4306;VALID;-0.027314;0.007513;0.999599;still-images-phyiscs180
1764709993367;-1.5564;0.4433;VALID;-0.027161;0.007735;0.999601;still-images-phyiscs180
1764709993372;-1.6231;0.4683;VALID;-0.028324;0.008170;0.999565;still-images-phyiscs180
1764709993377;-1.6423;0.4721;VALID;-0.028658;0.008236;0.999555;still-images-phyiscs180
1764709993382;-1.6657;0.4789;VALID;-0.029066;0.008356;0.999543;still-images-phyiscs180
1764709993387;-1.5692;0.4476;VALID;-0.027384;0.007809;0.999595;still-images-phyiscs180
1764709993392;-1.6107;0.4662;VALID;-0.028108;0.008133;0.999572;still-images-phyiscs180
1764709993397;-1.6407;0.4931;VALID;-0.028631;0.008602;0.999553;still-images-phyiscs180
1764709993402;-1.6584;0.5120;VALID;-0.028940;0.008932;0.999541;still-images-phyiscs180
1764709993407;-1.5885;0.4534;VALID;-0.027721;0.007911;0.999584;still-images-phyiscs180
1764709993412;0.0124;-0.1634;VALID;0.000217;-0.002852;0.999996;still-images-phyiscs180
1764709993417;1.0615;-0.7306;VALID;0.018524;-0.012748;0.999747;still-images-phyiscs180
1764709993422;2.0449;-1.5169;VALID;0.035669;-0.026455;0.999013;still-images-phyiscs180
1764709993427;2.8829;-2.3189;VALID;0.050254;-0.040410;0.997919;still-images-phyiscs180
1764709993432;3.0998;-2.6747;VALID;0.054017;-0.046598;0.997452;still-images-phyiscs180
1764709993437;3.5026;-3.8461;VALID;0.060956;-0.066952;0.995893;still-images-phyiscs180
1764709993442;3.4241;-3.8381;VALID;0.059593;-0.066819;0.995984;still-images-phyiscs180
1764709993447;3.5088;-4.0503;VALID;0.061050;-0.070501;0.995642;still-images-phyiscs180
1764709993452;3.5460;-4.0928;VALID;0.061692;-0.071236;0.995550;still-images-phyiscs180
1764709993457;3.5696;-4.0881;VALID;0.062103;-0.071153;0.995530;still-images-phyiscs180
1764709993462;3.5839;-4.0965;VALID;0.062350;-0.071298;0.995504;still-images-phyiscs180
1764709993467;3.5955;-4.1679;VALID;0.062546;-0.072537;0.995403;still-images-phyiscs180
1764709993472;3.6237;-4.1579;VALID;0.063038;-0.072361;0.995384;still-images-phyiscs180
1764709993477;3.6198;-4.1897;VALID;0.062967;-0.072913;0.995349;still-images-phyiscs180
1764709993482;3.6062;-4.2823;VALID;0.062723;-0.074523;0.995245;still-images-phyiscs180
1764709993487;3.6126;-4.2941;VALID;0.062833;-0.074727;0.995223;still-images-phyiscs180
1764709993492;3.6099;-4.3140;VALID;0.062786;-0.075074;0.995199;still-images-phyiscs180
1764709993497;3.6074;-4.3267;VALID;0.062741;-0.075295;0.995186;still-images-phyiscs180
1764709993502;3.5874;-4.3420;VALID;0.062393;-0.075561;0.995187;still-images-phyiscs180
1764709993507;3.5912;-4.3480;VALID;0.062458;-0.075666;0.995175;still-images-phyiscs180
1764709993512;3.5850;-4.3500;VALID;0.062349;-0.075701;0.995179;still-images-phyiscs180
1764709993517;3.5844;-4.3527;VALID;0.062340;-0.075749;0.995176;still-images-phyiscs180
1764709993522;3.5806;-4.3669;VALID;0.062271;-0.075995;0.995162;still-images-phyiscs180
1764709993527;3.5842;-4.3431;VALID;0.062337;-0.075581;0.995189;still-images-phyiscs180
1764709993532;3.5859;-4.3370;VALID;0.062367;-0.075475;0.995195;still-images-phyiscs180
1764709993537;3.5846;-4.3424;VALID;0.062343;-0.075569;0.995190;still-images-phyiscs180
1764709993542;3.5872;-4.3399;VALID;0.062388;-0.075526;0.995190;still-images-phyiscs180
1764709993547;3.5801;-4.3361;VALID;0.062265;-0.075460;0.995203;still-images-phyiscs180
1764709993552;3.5716;-4.3454;VALID;0.062117;-0.075623;0.995200;still-images-phyiscs180
1764709993557;3.5732;-4.3445;VALID;0.062145;-0.075606;0.995199;still-images-phyiscs180
1764709993562;3.5717;-4.3426;VALID;0.062120;-0.075574;0.995203;still-images-phyiscs180
1764709993567;3.5676;-4.3418;VALID;0.062049;-0.075561;0.995209;still-images-phyiscs180
1764709993572;3.5654;-4.3452;VALID;0.062009;-0.075620;0.995207;still-images-phyiscs180
1764709993577;3.5653;-4.3324;VALID;0.062010;-0.075397;0.995224;still-images-phyiscs180
1764709993582;3.5678;-4.3375;VALID;0.062051;-0.075486;0.995214;still-images-phyiscs180
1764709993587;3.5689;-4.3411;VALID;0.062071;-0.075549;0.995208;still-images-phyiscs180
1764709993592;3.5670;-4.3379;VALID;0.062038;-0.075493;0.995215;still-images-phyiscs180
1764709993597;3.5615;-4.3286;VALID;0.061943;-0.075332;0.995233;still-images-phyiscs180
1764709993602;3.5690;-4.3300;VALID;0.062073;-0.075354;0.995223;still-images-phyiscs180
1764709993607;3.5691;-4.3234;VALID;0.062075;-0.075241;0.995231;still-images-phyiscs180
1764709993612;3.5604;-4.3452;VALID;0.061923;-0.075620;0.995212;still-images-phyiscs180
1764709993617;3.5635;-4.3537;VALID;0.061976;-0.075767;0.995198;still-images-phyiscs180
1764709993622;3.5642;-4.3589;VALID;0.061987;-0.075858;0.995190;still-images-phyiscs180
1764709993627;3.5696;-4.3560;VALID;0.062082;-0.075807;0.995188;still-images-phyiscs180
1764709993632;3.5774;-4.3659;VALID;0.062216;-0.075979;0.995167;still-images-phyiscs180
1764709993637;3.5768;-4.3696;VALID;0.062206;-0.076043;0.995162;still-images-phyiscs180
1764709993642;3.5698;-4.3723;VALID;0.062083;-0.076090;0.995166;still-images-phyiscs180
1764709993647;3.5805;-4.3786;VALID;0.062269;-0.076199;0.995146;still-images-phyiscs180
1764709993652;3.5841;-4.3784;VALID;0.062332;-0.076195;0.995143;still-images-phyiscs180
1764709993657;3.5863;-4.3787;VALID;0.062370;-0.076199;0.995140;still-images-phyiscs180
1764709993662;3.5912;-4.3795;VALID;0.062456;-0.076213;0.995134;still-images-phyiscs180
1764709993667;3.5958;-4.3998;VALID;0.062533;-0.076566;0.995102;still-images-phyiscs180
1764709993672;3.6022;-4.4058;VALID;0.062644;-0.076669;0.995087;still-images-phyiscs180
1764709993677;3.5930;-4.4357;VALID;0.062481;-0.077189;0.995057;still-images-phyiscs180
1764709993682;3.6026;-4.4385;VALID;0.062649;-0.077237;0.995043;still-images-phyiscs180
1764709993687;3.6091;-4.4526;VALID;0.062759;-0.077481;0.995017;still-images-phyiscs180
1764709993692;3.6263;-4.4541;VALID;0.063058;-0.077506;0.994996;still-images-phyiscs180
1764709993697;3.6289;-4.4521;VALID;0.063103;-0.077471;0.994996;still-images-phyiscs180
1764709993702;3.6417;-4.4480;VALID;0.063326;-0.077398;0.994987;still-images-phyiscs180
1764709993707;3.6486;-4.4502;VALID;0.063446;-0.077437;0.994976;still-images-phyiscs180
1764709993712;3.6650;-4.4557;VALID;0.063730;-0.077531;0.994951;still-images-phyiscs180
1764709993717;3.6716;-4.4526;VALID;0.063845;-0.077476;0.994948;still-images-phyiscs180
1764709993722;3.6876;-4.4621;VALID;0.064121;-0.077639;0.994917;still-images-phyiscs180
1764709993727;3.6884;-4.4623;VALID;0.064136;-0.077643;0.994916;still-images-phyiscs180
1764709993732;3.6790;-4.4676;VALID;0.063972;-0.077736;0.994919;still-images-phyiscs180
1764709993737;3.6957;-4.4252;VALID;0.064266;-0.076999;0.994958;still-images-phyiscs180
1764709993742;3.6844;-4.4744;VALID;0.064065;-0.077854;0.994904;still-images-phyiscs180
1764709993747;3.6962;-4.4646;VALID;0.064271;-0.077682;0.994904;still-images-phyiscs180
