EpochMs,Time_s,SampleIndex,PackNum,Marker,O1_V,O2_V,T3_V,T4_V
1764710460034,0.000000,0,0,0,0.030205946165033498,0.03622096654984145,0.022711584769806642,0.0034252199413489738
1764710460038,0.004000,1,0,0,0.042705576615883464,0.03891643420833035,0.03521121522065661,0.015924850392198937
1764710460042,0.008000,2,1,0,0.0,0.0,0.0,0.0
1764710460046,0.012000,3,1,0,0.012499630450849963,0.012499630450849963,0.012499630450849963,0.0032657654435781897
1764710460050,0.016000,4,2,0,0.02930567675178218,0.035817371194239805,0.022476980664234796,0.003665546098276232
1764710460054,0.020000,5,2,0,0.02956202465250459,0.03563083232005341,0.022313329995470043,0.003399661445294805
1764710460058,0.024000,6,3,0,0.02942965453114942,0.03528827217890947,0.02198602865794054,0.0030555754237894285
1764710460062,0.028000,7,3,0,0.02879221801015664,0.035005221371861815,0.021815511527549295,0.003115466227976063
1764710460066,0.032000,8,4,0,0.02885897527596977,0.035266909853849275,0.022176763703120904,0.003704837517583387
1764710460070,0.036000,9,4,0,0.028777722146722935,0.03484691128436211,0.021748372791645806,0.003193667596500012
1764710460074,0.040000,10,5,0,0.028695706077295376,0.03446391531363994,0.02138940943661636,0.002758028753308061
1764710460078,0.044000,11,5,0,0.02874338983859047,0.03477214314665141,0.021821996519085427,0.003398135564933362
1764710460082,0.048000,12,6,0,0.027912929451875165,0.03426440645638128,0.021367665641465798,0.0031898528955964047
1764710460086,0.052000,13,6,0,0.027874782442839093,0.03396685978589991,0.02107469661206876,0.00283623012183201
1764710460090,0.056000,14,7,0,0.028401974107717616,0.034129747514483944,0.02126772047779129,0.0029090909090909093
1764710460094,0.060000,15,7,0,0.028211620532627615,0.03412211811267673,0.021333714803423696,0.0031440764847531174
1764710460098,0.064000,16,8,0,0.027351786948954536,0.033612092601864436,0.020882435686526955,0.0029453305676751785
1764710460102,0.068000,17,8,0,0.02722208711823189,0.03331073123047946,0.020600529289750376,0.0026680018119829294
1764710460106,0.072000,18,9,0,0.0282039911308204,0.033904298691080755,0.021210118494146817,0.003166964690174761
1764710460110,0.076000,19,9,0,0.02761233102067091,0.03343432753975634,0.02078592375366569,0.0028217342583983025
1764710460114,0.080000,20,10,0,0.02669985456452805,0.03289569177216699,0.02033655198722075,0.002612688648880624
1764710460118,0.084000,21,10,0,0.0270073194573588,0.03311732589466657,0.020609303101828673,0.0029533414395727536
1764710460122,0.088000,22,11,0,0.027508571156092794,0.03318103139975681,0.020674534487280356,0.0029006985671029733
1764710460126,0.092000,23,11,0,0.027131678706816393,0.03282321245499845,0.020332355816226784,0.0025737786996638296
1764710460130,0.096000,24,12,0,0.026234079584197604,0.03233569367951744,0.019898242853396277,0.0023761771928569727
1764710460134,0.100000,25,12,0,0.026849772310039818,0.03297274873041986,0.02058794077676847,0.003210452280475884
1764710460138,0.104000,26,13,0,0.026852061130581983,0.032579453067257944,0.020187778651980067,0.00266304270080824
1764710460142,0.108000,27,13,0,0.026585032067329473,0.03222392294304175,0.01986925112652886,0.002323915790477553
1764710460146,0.112000,28,14,0,0.02636492382519133,0.03234637484204754,0.020093174069570608,0.0027824428390911477
1764710460150,0.116000,29,14,0,0.025999475478625755,0.03211978160837327,0.019887561690866175,0.0027297999666213674
1764710460154,0.120000,30,15,0,0.026200891686336217,0.031917602460482086,0.019688052833607514,0.0024196647831580954
1764710460158,0.124000,31,15,0,0.026313806833082994,0.031818038766897934,0.01962739908924016,0.0023006461149655487
1764710460162,0.128000,32,16,0,0.026158929976396537,0.0319874114870181,0.01987421023770355,0.002748110530958682
1764710460166,0.132000,33,16,0,0.02550432730133753,0.03154757647283218,0.01948511074553561,0.002519609946832606
1764710460170,0.136000,34,17,0,0.025548959301909736,0.031285125050664,0.019208926400114443,0.0021442433779176504
1764710460174,0.140000,35,17,0,0.026337076508595,0.03178599527930763,0.019751376868607395,0.002591707793910784
1764710460178,0.144000,36,18,0,0.025700784397873305,0.0314045251889469,0.019424838471258612,0.00242729418496531
1764710460182,0.148000,37,18,0,0.02491686336218201,0.030933028157261046,0.018990344038337745,0.0021965047802970697
1764710460186,0.152000,38,19,0,0.024594902605917554,0.03037035977397897,0.018407839210356915,0.001539231814605536
1764710460190,0.156000,39,19,0,0.026474787211215222,0.03188555897289178,0.01998331068354672,0.0030220060558376846
1764710460194,0.160000,40,20,0,0.025715661731397374,0.031326323820422955,0.019436282573969434,0.00257911928092888
1764710460198,0.164000,41,20,0,0.024127220275135305,0.03011668216388909,0.018225877977254848,0.0015640273704789834
1764710460202,0.168000,42,21,0,0.025220132084018788,0.03101924039768257,0.019178408792885585,0.002512743485206113
1764710460206,0.172000,43,21,0,0.025823236296879097,0.03124964833226045,0.01939622821448156,0.00261612187969387
1764710460210,0.176000,44,22,0,0.024807762916338842,0.030347090098466967,0.018511980545025394,0.0017688768090026942
1764710460214,0.180000,45,22,0,0.023767875450015498,0.02968638390196219,0.017919557494695183,0.0013565076413227476
1764710460218,0.184000,46,23,0,0.02525827909305486,0.031082945902772812,0.01937066971842739,0.0029090909090909093
1764710460222,0.188000,47,23,0,0.025276971127482537,0.030723601077653005,0.018955248790024557,0.002354433397706411
1764710460226,0.192000,48,24,0,0.024515175357032164,0.029957990606299025,0.018213289464272944,0.0015831008749970198
1764710460230,0.196000,49,24,0,0.02462923491405002,0.030418425005364423,0.018781298428820065,0.0023761771928569727
1764710460234,0.200000,50,25,0,0.024173378156068952,0.029993848794792933,0.018366258970507594,0.0020332355816226784
1764710460238,0.204000,51,25,0,0.024520134468206854,0.02994845385404001,0.018309419927043845,0.0018318193739122143
1764710460242,0.208000,52,26,0,0.024022316000286103,0.029366330496149538,0.01773530744105095,0.001204682545359178
1764710460246,0.212000,53,26,0,0.024595284076007917,0.03028452900364781,0.018739336718880385,0.0024520897408387573
1764710460250,0.216000,54,27,0,0.02392580406742484,0.029751233817323513,0.01821290799418258,0.002036287342345564
1764710460254,0.220000,55,27,0,0.02416269699353885,0.029647092482655034,0.018095415206351478,0.00177192856972558
1764710460258,0.224000,56,28,0,0.02384645828862981,0.0291481296044632,0.017601029969243974,0.0011856090408411417
1764710460262,0.228000,57,28,0,0.024258827456309754,0.02985156045108838,0.018377703073218416,0.0021423360274658468
1764710460266,0.232000,58,29,0,0.023655723243449445,0.029480008583077033,0.018011491786472118,0.0019432086402975466
1764710460270,0.236000,59,29,0,0.023745750184774577,0.029286984717354504,0.01778260973225568,0.0016174331831294853
1764710460274,0.240000,60,30,0,0.023864387382876762,0.02913706697184274,0.017638032568008964,0.0013515485301480582
1764710460278,0.244000,61,30,0,0.024065040650406506,0.02955630260114918,0.018136995446200798,0.0020160694275564457
1764710460282,0.248000,62,31,0,0.023273108742817634,0.02905695825286699,0.017679612807858285,0.0017169968767136352
1764710460286,0.252000,63,31,0,0.023314688982666955,0.028887204062656463,0.01748849629258756,0.0014404310612021077
1764710460290,0.256000,64,32,0,0.02380640392914193,0.02905314355196338,0.0176765610471354,0.0014713301385213266
1764710460294,0.260000,65,32,0,0.023833869775647904,0.02925150799895096,0.01792871277686384,0.001840593185990511
1764710460298,0.264000,66,33,0,0.023053763440860214,0.028757122761843456,0.017505662446653792,0.00160942231123191
1764710460302,0.268000,67,33,0,0.022911093627065303,0.0284458431681091,0.017177216698853207,0.0012699139308108623
1764710460306,0.272000,68,34,0,0.023790382185346782,0.028966168371361133,0.017704789833822093,0.0016593948930691653
1764710460310,0.276000,69,34,0,0.02356951100302792,0.028847912643349308,0.017626206995207783,0.0016357437474668003
1764710460314,0.280000,70,35,0,0.022826788737095583,0.028479794006151207,0.017281739503612045,0.0014812483608707056
1764710460318,0.284000,71,35,0,0.02254717116086117,0.028133419164103664,0.016929261140118734,0.0011306773478291967
1764710460322,0.288000,72,36,0,0.02367479674796748,0.028883007891662496,0.017680757218129367,0.001742555372767804
1764710460326,0.292000,73,36,0,0.023342917769353648,0.02853854040006676,0.017358796461864914,0.001423264907135875
1764710460330,0.296000,74,37,0,0.022664282478601912,0.028205898481272203,0.017072312424004005,0.0013401044274372364
1764710460334,0.300000,75,37,0,0.02237932432110245,0.027969768495338915,0.01685449300240803,0.0011760722885821235
1764710460338,0.304000,76,38,0,0.023421882078058318,0.028663281119614716,0.0175415206351477,0.0017288224495148178
1764710460342,0.308000,77,38,0,0.023143408912094987,0.028284099849796154,0.017159669074696612,0.0012989056576782777
1764710460346,0.312000,78,39,0,0.022504446510740767,0.02798273847841118,0.016883866199365806,0.0011993419640941277
1764710460350,0.316000,79,39,0,0.022414419569415638,0.02803118517988699,0.01695367522590182,0.0013725293851178982
1764710460354,0.320000,80,40,0,0.022947333285649574,0.02821924993443483,0.017149750852347233,0.0014492048732804043
1764710460358,0.324000,81,40,0,0.022992346756312138,0.02805712514603152,0.016999451636745107,0.0012077343060820638
1764710460362,0.328000,82,41,0,0.022276327396705053,0.027644755978351573,0.01660234127267959,0.0009605416875283123
1764710460366,0.332000,83,41,0,0.02233202202989772,0.027914836802326967,0.016942231123190998,0.0014629377965333906
1764710460370,0.336000,84,42,0,0.02269289273537897,0.028006008153923182,0.01700593662828124,0.0014469160527382401
1764710460374,0.340000,85,42,0,0.022792456428963118,0.027843883365519875,0.016844956250149014,0.0011352549889135255
1764710460378,0.344000,86,43,0,0.02205469327420547,0.027346064897599123,0.016408935936866702,0.0008037574803900531
1764710460382,0.348000,87,43,0,0.022330877619626637,0.027854945998140333,0.01696397491834156,0.001561738549936819
1764710460386,0.352000,88,44,0,0.022335455260710964,0.02763827098681544,0.01674424814629378,0.001273347161624109
1764710460390,0.356000,89,44,0,0.022533438237608183,0.027524592899887942,0.016625610948191594,0.0010036478077390745
1764710460394,0.360000,90,45,0,0.022077962949717474,0.027251460315189664,0.016368500107288464,0.0008228309849080895
1764710460398,0.364000,91,45,0,0.022214910712156977,0.0277221944066948,0.01688577354981761,0.001563264430298262
1764710460402,0.368000,92,46,0,0.02201883508571156,0.027405192761605038,0.016551605750661613,0.0011878978613833059
1764710460406,0.372000,93,46,0,0.02227327563598217,0.02731859905109315,0.016421524449848606,0.0008930214815344635
1764710460410,0.376000,94,47,0,0.022210714541163006,0.027340724316334074,0.01646653792051117,0.0009922037050282527
1764710460414,0.380000,95,47,0,0.022045919462127174,0.027525355840068665,0.016695038504637248,0.0014537825143647331
1764710460418,0.384000,96,48,0,0.021768972176525285,0.027206065374436737,0.01638719214171614,0.0011619578952387765
1764710460422,0.388000,97,48,0,0.021914693751043084,0.0270092268078106,0.01614801039505996,0.000780106334787688
1764710460426,0.392000,98,49,0,0.02230036001239778,0.027399089240159265,0.0165439763488544,0.0011779796390339271
1764710460430,0.396000,99,49,0,0.021815130057458932,0.02727091528979806,0.01646119733924612,0.0013050091791240493
1764710460434,0.400000,100,50,0,0.0215046134039053,0.027025248551605752,0.01622544882340319,0.0011337291085520827
1764710460438,0.404000,101,50,0,0.021641942636435162,0.02677881887323272,0.01593286126409651,0.0007114417185227571
1764710460442,0.408000,102,51,0,0.02238619078272894,0.02742235891567127,0.0165760198364447,0.0013408673676179577
1764710460446,0.412000,103,51,0,0.02166254202131464,0.02705118851775028,0.016215912071144173,0.0011672984765038266
1764710460450,0.416000,104,52,0,0.02125246167417686,0.026794840617027874,0.016002288820542165,0.001047898338220919
1764710460454,0.420000,105,52,0,0.021435185847459647,0.02665636697422693,0.01584893784421715,0.0007511146079202728
1764710460458,0.424000,106,53,0,0.022283575328421908,0.027325084042629285,0.01652948048542069,0.001365662923491405
1764710460462,0.428000,107,53,0,0.021516057506616122,0.026844813198865128,0.016059509334096275,0.0010486612784016403
1764710460466,0.432000,108,54,0,0.021050282526285675,0.026600672341034262,0.015830627279879838,0.0009632119781608373
1764710460470,0.436000,109,54,0,0.021486302839567987,0.02674219774455809,0.01597482297403619,0.0010066995684619602
1764710460474,0.440000,110,55,0,0.0219349116658322,0.02694208807190711,0.01616288772858403,0.0010963450396967312
1764710460478,0.444000,111,55,0,0.021434804377369287,0.02667887370955821,0.015914932169849558,0.0009571084567150657
1764710460482,0.448000,112,56,0,0.020742436163364568,0.026291681567842073,0.01553308060939847,0.0007350928641251222
1764710460486,0.452000,113,56,0,0.02137300622273085,0.02672045394940753,0.015969100922680782,0.0011062632620461102
1764710460490,0.456000,114,57,0,0.021817418878001097,0.026855112891304867,0.016086212240421525,0.0010944376892449276
1764710460494,0.460000,115,57,0,0.02135812888920678,0.026540018596666905,0.015796676441837732,0.0008590706434923587
1764710460498,0.464000,116,58,0,0.020573444913334765,0.026090265360131606,0.01536027465846506,0.0005832677681615526
1764710460502,0.468000,117,58,0,0.021333333333333333,0.026744105095009896,0.016014495863433707,0.0012420666142145293
1764710460506,0.472000,118,59,0,0.021519109267339007,0.026601053811124622,0.01584245285268102,0.0009067544047874496
1764710460510,0.476000,119,59,0,0.02124597668264073,0.026366068235462413,0.01562730372171757,0.0007007605559926567
1764710460514,0.480000,120,60,0,0.020567722861979353,0.026031900436306418,0.015311827956989248,0.0005455022292158405
1764710460518,0.484000,121,60,0,0.021213551724960065,0.026660944615311256,0.015930190973463987,0.0012165081181603604
1764710460522,0.488000,122,61,0,0.021311971008273135,0.026382852919438288,0.01565858426912715,0.000781632215149131
1764710460526,0.492000,123,61,0,0.02110063657821329,0.026166559378203752,0.015446105428796224,0.0005573278020170231
1764710460530,0.496000,124,62,0,0.020648594521135828,0.026075006556517177,0.015395369906778247,0.0006732947094866843
1764710460534,0.500000,125,62,0,0.020914479174117255,0.026424433159287605,0.015761581193524547,0.00111656295448585
1764710460538,0.504000,126,63,0,0.021051426936556757,0.026204706387239825,0.015533843549579191,0.0007343299239444007
1764710460542,0.508000,127,63,0,0.02091676799465942,0.025938821734258398,0.01527673270867606,0.0003948215435233531
1764710460546,0.512000,128,64,0,0.020829411343966812,0.026158929976396537,0.01554948382328398,0.0007961280785828386
1764710460550,0.516000,129,64,0,0.02068025653863577,0.02614786734377608,0.015551009703645424,0.0009338387812030613
1764710460554,0.520000,130,65,0,0.0208538254297499,0.026046014829649765,0.01540223636840474,0.0006446844527096297
1764710460558,0.524000,131,65,0,0.02074968409508142,0.025779748706577975,0.01512376320244141,0.00024299644755978352
1764710460562,0.528000,132,66,0,0.020981617910020744,0.026266504541878264,0.015675368953103022,0.0009449014138235224
1764710460566,0.532000,133,66,0,0.020442600672341035,0.02595980258922824,0.015385070214338508,0.0007980354290346422
1764710460570,0.536000,134,67,0,0.020599384879479293,0.025863290656366975,0.015277114178766421,0.0005748754261736166
1764710460574,0.540000,135,67,0,0.020721073838304366,0.025721765252843146,0.01510354528765229,0.0002658846529814272
1764710460578,0.544000,136,68,0,0.021029683141406196,0.026226068712300026,0.01564218105524164,0.0009342202512934221
1764710460582,0.548000,137,68,0,0.02028200176429917,0.02576067520205994,0.015223326896025558,0.00065002503397468
1764710460586,0.552000,138,69,0,0.0203613475430942,0.025683999713897433,0.015129103783706459,0.0004791264334930739
1764710460590,0.556000,139,69,0,0.02083780368595475,0.025863672126457335,0.015252318622892974,0.000469208211143695
1764710460594,0.560000,140,70,0,0.020805378728274086,0.025914026178384952,0.015357222897742174,0.0006526953246072051
