EpochMs,Time_s,SampleIndex,PackNum,Marker,O1_V,O2_V,T3_V,T4_V
1764710195238,0.000000,0,0,0,0.08412063991607659,0.06403585818849392,0.05405888944519944,0.08104484657749804
1764710195242,0.004000,1,0,0,0.09662027036692654,0.07653548863934387,0.0665585198960494,0.093544477028348
1764710195246,0.008000,2,1,0,0.08335731826526477,0.06368070953436808,0.05313153565553251,0.08060653744367356
1764710195250,0.012000,3,1,0,0.08356331211405955,0.06399923705981928,0.053467610805140314,0.08080032424957681
1764710195254,0.016000,4,2,0,0.08359917030255347,0.06382109052762082,0.05401730920535012,0.08056228691319171
1764710195258,0.020000,5,2,0,0.08179176501442434,0.06205946165033498,0.0524040721932146,0.07877357365949027
1764710195262,0.024000,6,3,0,0.07954795794292253,0.06019826907946499,0.05002713206017691,0.07684943852371075
1764710195266,0.028000,7,3,0,0.0834851107455356,0.06435591159430656,0.05382314092935651,0.08086898886584173
1764710195270,0.032000,8,4,0,0.08202217294900221,0.06265913263238204,0.05297932908947858,0.07912490761271249
1764710195274,0.036000,9,4,0,0.0789101399518394,0.05948759030112295,0.05018086450659228,0.07594878764036908
1764710195278,0.040000,10,5,0,0.07938888491524211,0.06032949479054908,0.05032086402975467,0.07672965691533748
1764710195282,0.044000,11,5,0,0.08201416207710464,0.06320844956250149,0.05292744915718952,0.07949760389099493
1764710195286,0.048000,12,6,0,0.07969558686789215,0.0606876952053978,0.05114178766421095,0.07692916577259615
1764710195290,0.052000,13,6,0,0.07646377226235605,0.057342965453114944,0.048246811148463395,0.07357108456715065
1764710195294,0.056000,14,7,0,0.08000953675225903,0.06123510478506545,0.051450778437403144,0.07736709343633026
1764710195298,0.060000,15,7,0,0.0792919915122905,0.06079031065970484,0.05075192523186229,0.07684142765181318
1764710195302,0.064000,16,8,0,0.07736022697470377,0.05870900984669671,0.04924435543475669,0.07471320601769067
1764710195306,0.068000,17,8,0,0.07753494027608898,0.058738001573564125,0.04965596166225592,0.07470672102615454
1764710195310,0.072000,18,9,0,0.07752616646401068,0.058960017166154066,0.049594926447798206,0.07489020813961805
1764710195314,0.076000,19,9,0,0.07667472522232555,0.05842290727892616,0.04862789976873376,0.07428023746513125
1764710195318,0.080000,20,10,0,0.07512023460410558,0.05679097823236297,0.04736103759864578,0.07259070643492359
1764710195322,0.084000,21,10,0,0.07772643826145006,0.05923200534058127,0.050236177669694584,0.07498404978184679
1764710195326,0.088000,22,11,0,0.07580497341630309,0.05745054001859667,0.04837956273990893,0.07318236654507308
1764710195330,0.092000,23,11,0,0.07386863123763203,0.055828147724292496,0.046304746918436925,0.07150771284838948
1764710195334,0.096000,24,12,0,0.07641875879169349,0.058408792885582816,0.04885334859213695,0.0739884128460053
1764710195338,0.100000,25,12,0,0.07600181198292921,0.05776677872350571,0.04896321197816084,0.07332541782895835
1764710195342,0.104000,26,13,0,0.07378966692892736,0.05561719476432301,0.04684071239539375,0.07118613356221538
1764710195346,0.108000,27,13,0,0.07375304580025273,0.055925422597334476,0.04651569987840641,0.07143447059104022
1764710195350,0.112000,28,14,0,0.0755638843191951,0.05783544333977064,0.04840397682569201,0.0732434017595308
1764710195354,0.116000,29,14,0,0.07389457120377656,0.05592084495625015,0.0472122642634051,0.07131354457239587
1764710195358,0.120000,30,15,0,0.07094237417447488,0.05295071883270153,0.04445537992036812,0.0683613475430942
1764710195362,0.124000,31,15,0,0.07419021052380612,0.05657201440049591,0.04725880361442911,0.07189566793028634
1764710195366,0.128000,32,16,0,0.07433173592732994,0.056835991703025536,0.04751896621605512,0.07209365090718356
1764710195370,0.132000,33,16,0,0.07193991846076819,0.0542088071907112,0.045606656653076796,0.06944586700998975
1764710195374,0.136000,34,17,0,0.07104231933814939,0.05326199842643588,0.04479412536060844,0.06848227356173855
1764710195378,0.140000,35,17,0,0.07357909543904824,0.05610929118088835,0.04707951267195957,0.07127120139236583
1764710195382,0.144000,36,18,0,0.0725430226736285,0.05524411701595022,0.04605259518870849,0.07036025081658441
1764710195386,0.148000,37,18,0,0.06998145101685621,0.0524769329804735,0.043913692392055885,0.0675755191569511
1764710195390,0.152000,38,19,0,0.07254035238299597,0.05495114798655318,0.04652180339985218,0.0700039577521875
1764710195394,0.156000,39,19,0,0.07154967455832917,0.054186681925470284,0.04547428653172162,0.06922270700712872
1764710195398,0.160000,40,20,0,0.07060439167441528,0.05348286960875474,0.04442409937295854,0.06847121092911809
1764710195402,0.164000,41,20,0,0.07125289082802852,0.05400395775218749,0.04527477767446296,0.06893851178980998
1764710195406,0.168000,42,21,0,0.07101561643182415,0.053585866533152136,0.04537586724840856,0.06851012087833488
1764710195410,0.172000,43,21,0,0.06970030756026036,0.052448704193786805,0.04397892377750757,0.06736647354743343
1764710195414,0.176000,44,22,0,0.06850401735688912,0.05153126862646926,0.04259914646067282,0.06639944686836897
1764710195418,0.180000,45,22,0,0.07202002717974394,0.05502362730372172,0.04618992442123835,0.06978423098013972
1764710195422,0.184000,46,23,0,0.07005545621438619,0.052830555754237896,0.04468922108575925,0.06760069618291491
1764710195426,0.188000,47,23,0,0.06757017857568605,0.05044064563812794,0.04222225401139642,0.0652287151610519
1764710195430,0.192000,48,24,0,0.06971556636387478,0.05289578713968958,0.04395183940109196,0.06762854349951124
1764710195434,0.196000,49,24,0,0.07089011277209546,0.05405698209474764,0.04533886464964357,0.06873671411200916
1764710195438,0.200000,50,25,0,0.06852614262213004,0.05143513816369835,0.043419307154948385,0.06613051045466467
1764710195442,0.204000,51,25,0,0.06669050854731422,0.049637269627828245,0.04157299191760246,0.06435133395322223
1764710195446,0.208000,52,26,0,0.0702282621653196,0.05351376868607396,0.044741863958229024,0.06815420928402832
1764710195450,0.212000,53,26,0,0.06927878311041175,0.05261693250363589,0.04395412822163412,0.06720587463939155
1764710195454,0.216000,54,27,0,0.06723334048589753,0.05033688577354982,0.04232906563669742,0.06491629115704647
1764710195458,0.220000,55,27,0,0.06816794220728131,0.05127530219583721,0.04323124240040054,0.06584288200653268
1764710195462,0.224000,56,28,0,0.0681992227546909,0.05158314855875832,0.04308056171470806,0.06612440693321889
1764710195466,0.228000,57,28,0,0.06746298548029468,0.050959826431108884,0.04236606823546241,0.06544996781346113
1764710195470,0.232000,58,29,0,0.06653257992990487,0.049805879407767685,0.041727487304198556,0.06428419521731875
1764710195474,0.236000,59,29,0,0.06847273680947953,0.05167889755143886,0.043770259638080254,0.06614882101900198
1764710195478,0.240000,60,30,0,0.06712729180077724,0.05057148987912167,0.04228824833702883,0.06503378394487758
1764710195482,0.244000,61,30,0,0.06552244713062967,0.0491394511599075,0.040648308418568056,0.06355978351572372
1764710195486,0.248000,62,31,0,0.06827437236249195,0.051751376868607396,0.04352077819898434,0.06610952959969482
1764710195490,0.252000,63,31,0,0.0671093627065303,0.05043187182604964,0.04269871015425697,0.0648071907112033
1764710195494,0.256000,64,32,0,0.06565062108099087,0.049163483775600224,0.04109806165510336,0.0635414729513864
1764710195498,0.260000,65,32,0,0.06657301575948311,0.05033116372219441,0.04177059342440932,0.06464811768352288
1764710195502,0.264000,66,33,0,0.06744086021505377,0.05106511217604845,0.042911951934768613,0.06535078558996733
1764710195506,0.268000,67,33,0,0.06578451708270748,0.04920010490427485,0.04157375485778318,0.06351286269460936
1764710195510,0.272000,68,34,0,0.06440473976587273,0.047966812102138615,0.04007877357365949,0.06228643635409961
1764710195514,0.276000,69,34,0,0.06708685597119901,0.05093960851631977,0.04244083637317312,0.0651859905109315
1764710195518,0.280000,70,35,0,0.06650244379276637,0.05027432467873066,0.04211887561690866,0.06448522995493884
